TF,DF,Word
2,2,lock
1,1,share
3,1,agent
2,1,abort
1,1,serial
2,2,occur
1,1,applogaggreg
1,1,risk
16,10,recov
4,3,cours
3,3,end
1,1,congest
1,1,ping
1,1,reset
22,18,write
2,1,answer
3,1,ancestor
1,1,perspect
2,2,updat
4,4,map
1,1,stop
2,1,chroot
4,3,retain
1,1,netcat
1,1,bloom
3,3,grow
1,1,averag
5,5,dfsclient
2,2,stress
13,8,attempt
2,2,practic
1,1,bind
4,1,bootstrap
2,2,produc
22,22,issu
1,1,callback
1,1,maintain
2,1,environ
11,8,allow
1,1,enter
1,1,fallback
2,2,order
1,1,talk
1,1,origin
1,1,help
2,2,move
1,1,columnfamilystor
17,14,report
3,3,preempt
3,3,hlog
1,1,suffer
1,1,pointer
1,1,delay
1,1,monitor
1,1,polici
1,1,application_init
1,1,filechannel
3,2,window
5,3,pend
1,1,requir
1,1,mail
6,6,return
1,1,fragment
1,1,timestamp
3,3,initi
2,2,wast
2,2,break
1,1,promis
1,1,interrupt
2,2,complain
1,1,dfs.data.dir
2,2,datastream
1,1,workload
1,1,alex
6,5,name
1,1,anyth
2,2,edit
6,6,config
3,3,drop
2,2,revert
3,2,hmaster
1,1,achiev
2,1,incomingtcpconnect
1,1,trap
7,5,timeout
2,2,debug
2,2,side
5,4,hfile
1,1,everyth
2,1,cost
1,1,weight
1,1,replac
4,3,chunk
8,7,continu
1,1,procedur
9,5,replay
22,13,connect
12,10,happen
1,1,collector
4,3,array
1,1,variabl
2,2,network
36,26,space
1,1,miss
2,1,io.sort.mb
1,1,hive
1,1,content
2,2,rewrit
1,1,adjust
2,1,auxservic
1,1,factori
1,1,shut
2,1,randomaccessfil
2,1,proxi
5,5,situat
2,2,reason
2,2,base
1,1,zombi
5,4,releas
5,4,byte
1,1,spread
1,1,basi
27,18,thread
1,1,spill
2,2,put
13,11,keep
1,1,filter
5,4,thing
2,1,length
1,1,place
2,2,circuit
3,2,heartbeat
2,2,assign
14,13,oper
4,2,rang
3,2,notifi
2,2,zookeep
19,14,number
2,2,one
2,2,mrappmast
2,2,fetcher
3,3,ring
5,4,open
1,1,payload
33,24,size
4,2,prioriti
10,7,capac
1,1,storageproxi
30,23,data
12,9,system
6,4,messag
1,1,parallel
3,2,checkpoint
2,2,attach
1,1,attack
2,1,starv
11,6,master
2,2,storm
1,1,termin
3,2,dfsclient.clos
7,5,final
4,3,store
3,3,option
1,1,namespac
4,3,startup
2,1,tool
5,4,copi
18,11,alloc
1,1,specifi
1,1,sync
1,1,drain
1,1,fairschedul
1,1,qualifi
1,1,syncrequestprocessor
3,1,hstore
1,1,serv
1,1,c-client
2,1,outboundtcpconnect
16,11,remov
2,2,second
4,2,structur
1,1,charact
2,2,leakag
3,3,consumpt
4,3,minut
1,1,follo
1,1,seri
6,3,counter
1,1,comput
5,2,gridmix
1,1,callqueu
2,2,pass
10,3,argument
2,2,corrupt
2,2,expir
6,5,tabl
1,1,lie
1,1,zero
1,1,distributedfilesystem
6,6,note
6,6,exampl
2,2,build
1,1,combin
1,1,testthriftservercmdline.testrunthriftserv
2,2,noth
11,6,channel
3,3,begin
108,62,node
2,2,trace
4,4,hdfs
11,9,buffer
16,10,object
4,4,reach
2,2,plan
1,1,dfs.name.dir
6,6,phase
2,2,selector
8,2,segment
16,12,class
2,1,filecontext
1,1,allevi
1,1,clear
13,9,request
1,1,pipe
1,1,byterangeinputstream
2,1,snapshot
9,6,clean
3,2,jenkin
3,1,commitlog
1,1,boundari
1,1,fact
2,2,show
1,1,text
1,1,random
1,1,capacityschedul
3,3,watch
3,3,concurr
1,1,threshold
2,1,editlogfileoutputstream.clos
3,2,reus
1,1,compactionexecutor
2,1,mapred.local.dir
3,3,involv
6,6,current
3,3,slow
2,2,locat
1,1,explain
27,20,cache
2,2,activ
2,2,busi
2,2,factor
3,2,local
2,2,jobtrack
1,1,expiringmap
1,1,hit
1,1,express
3,3,handoff
1,1,classload
2,2,increas
7,6,restart
2,2,mapper
2,1,editlog
1,1,organ
1,1,timeou
2,2,mergemanagerimpl
2,2,patch
4,2,partit
19,14,contain
1,1,summari
1,1,respond
3,3,set
6,5,dump
2,1,dataxceiverserv
1,1,datatrack
1,1,memstor
5,5,result
3,3,respons
51,39,fail
32,19,close
1,1,hbase
7,7,subject
17,15,detect
1,1,clientcnxn
1,1,databas
4,4,someth
15,12,state
2,2,hregionserv
2,2,progress
1,1,experi
1,1,parent
1,1,fsshell
4,4,condit
2,2,cycl
9,8,job
1,1,succeed
6,4,key
7,2,interface
1,1,bloomfilt
8,7,improve
1,1,protect
1,1,fault
23,12,region
1,1,ramp
6,4,instanc
2,1,alot
1,1,logic
5,2,coprocessor
1,1,evict
2,2,comment
1,1,author
1,1,point
11,7,schedul
2,2,address
3,3,period
2,1,loader
1,1,header
1,1,testheaps
3,2,shutdown
1,1,linux
2,2,cancel
4,4,respect
3,3,assum
3,2,duplic
1,1,better
8,7,java
3,2,evalu
2,2,coupl
2,2,.
3,3,accumul
1,1,json
2,2,keyspac
1,1,treat
1,1,immedi
1,1,strategi
1,1,serializingcach
4,4,thousand
6,4,shuffl
1,1,multithread
1,1,coordin
3,3,understand
1,1,catch
2,2,watcher
1,1,convers
16,15,case
18,13,outofmemory
39,31,exception
1,1,mount
2,1,properti
2,2,jstack
21,18,batch
1,1,durat
1,1,cursor
1,1,defin
7,3,calcul
14,13,error
3,2,socketcach
3,3,exist
2,2,observ
2,1,loop
1,1,spawn
3,3,memtabl
1,1,metric
26,23,cluster
1,1,motiv
2,1,slaballoc
16,10,crash
6,4,mutat
1,1,minim
4,3,perform
1,1,suggest
8,6,hadoop
18,15,handl
1,1,split
1,1,conflict
8,7,complet
3,2,indexsummari
4,4,finish
3,1,raid
1,1,context
3,3,optim
16,11,hang
1,1,yesterday
1,1,decompress
2,2,rais
7,5,user
3,3,stack
2,2,tune
29,13,task
2,2,center
7,7,scenario
1,1,choos
1,1,messagingservic
6,6,command
2,1,chanc
14,6,filesystem
1,1,corner
2,2,model
3,3,spend
4,3,reserv
1,1,sizeti
14,12,load
2,1,protocol
5,3,paus
1,1,execut
2,1,rest
6,6,kill
1,1,refactor
1,1,rolleditlog
3,2,touch
1,1,openfilectx
1,1,keycach
1,1,speed
1,1,shoud
1,1,death
1,1,expos
6,5,hint
2,1,mmap
7,4,regionserv
2,2,day
9,8,add
3,3,cleanup
2,2,board
1,1,countpendinghint
2,1,input
3,3,save
1,1,match
6,5,applic
4,3,format
11,10,read
1,1,cleanerchor
5,5,know
1,1,background
2,2,leveledcompactionstrategi
1,1,insert
3,1,cfmetadata
1,1,rpc
3,2,elaps
23,16,server
4,4,collect
1,1,mslab
1,1,cascad
2,2,hung
12,5,output
7,6,page
1,1,backlog
5,2,tombston
3,3,encount
4,2,exceed
1,1,pipelin
2,1,percentag
4,2,pariti
2,1,intern
1,1,sampl
9,5,flush
1,1,single-pass
2,2,slice
11,10,lead
41,32,leak
6,6,avoid
2,1,token
1,1,post-compact
1,1,track
1,1,estim
7,6,exit
1,1,unit
1,1,convict
1,1,reproduc
8,7,refer
3,3,machin
1,1,core
4,4,investig
2,1,throttl
2,2,compress
3,3,garbag
1,1,broken
2,2,step
2,2,promot
3,2,offset
1,1,peer
1,1,applicationmast
14,12,throw
1,1,decompressor
2,2,stage
8,3,session
2,1,zip
2,2,inmemorymapoutput
2,2,manag
1,1,degre
2,1,neighbor
13,4,commit
5,5,mean
1,1,backup
2,2,disabl
30,16,block
9,6,repair
1,1,synchron
1,1,waledit
1,1,bound
1,1,ensur
1,1,mark
2,2,merg
1,1,preemption
2,1,webfilesystem
4,2,transfer
3,3,support
1,1,question
7,7,custom
15,13,start
5,2,trigger
3,2,shufflehandl
3,3,includ
1,1,columnfamilyinputformat
2,1,forward
1,1,submiss
7,6,function
1,1,onlineregion
1,1,unexpect
1,1,idea
1,1,type-convert
4,3,hregion
1,1,translat
6,4,heap
1,1,buggi
4,3,count
1,1,pull
1,1,possibl
15,12,default
1,1,troubl
2,2,record
17,14,limit
12,12,problem
2,2,deadlock
1,1,responseprocessor
4,4,expect
3,3,featur
1,1,scanner
30,25,creat
1,1,dfsadmin
1,1,arraybackedsortedcolumn
3,1,mode
5,2,replica
1,1,decreas
63,33,file
1,1,journal
7,5,check
5,4,fill
1,1,phantom
4,3,extract
1,1,copyt
5,5,detail
3,2,invalid
9,6,event
4,3,field
2,1,valid
1,1,futur
2,2,branch
22,18,test
1,1,poor
1,1,stat
1,1,repeat
1,1,intend
2,2,determin
1,1,gigabyt
1,1,sequenc
6,5,stay
1,1,stag
2,2,and/or
4,2,pool
48,27,reduc
6,2,bulk
1,1,receiv
4,2,algorithm
5,5,directori
4,3,fsimag
2,1,compactionmanag
1,1,supercolumn
2,2,ignor
1,1,compressionmetadata
20,18,time
2,2,push
2,1,vmem
1,1,taskinprogress
