TF,DF,Word
4,4,attempt
5,3,counter
2,1,combin
32,25,issu
2,2,receiv
2,2,switch
1,1,maintain
1,1,environ
4,4,allow
2,2,first
7,5,order
2,2,talk
6,6,jira
3,3,prefix_tre
2,2,feedback
19,13,move
14,7,hlog
6,3,hook
1,1,bunch
1,1,delay
2,1,disconnect
2,2,thank
1,1,fix
2,2,better
3,3,window
2,2,requir
1,1,mail
2,2,therefor
10,5,count
1,1,messag
24,15,return
6,6,handl
4,2,timestamp
4,4,initi
4,4,interrupt
1,1,one
1,1,day
2,1,mapreduc
12,6,name
1,1,anyth
11,8,edit
1,1,perspect
4,3,drop
9,7,hmaster
3,3,refresh
3,2,token
5,4,mode
5,4,timeout
2,2,debug
1,1,found
1,1,side
8,6,hfile
3,2,failov
2,2,replac
1,1,idea
15,9,replay
3,2,backport
18,11,connect
13,12,happen
8,7,event
2,1,variabl
1,1,network
1,1,ycsb
15,14,miss
2,2,content
1,1,reader
2,2,correct
2,2,page=com.atlassian.jira.plugin.system.issuetabpanel
4,3,qualifi
1,1,insid
2,1,migrat
3,3,situat
1,1,reason
5,4,base
1,1,theori
6,4,put
10,3,byte
3,3,thread
1,1,launch
2,2,focusedcommentid=
1,1,refus
36,19,recov
5,4,hconnect
2,2,place
6,6,regress
3,3,confus
31,19,assign
2,2,timeoutmonitor
16,12,oper
1,1,rang
1,1,notifi
2,1,clusterid
3,2,linger
1,1,restrict
2,2,reopen
2,2,htabl
1,1,kerbero
2,2,oppos
1,1,halfstorefileread
2,1,array
19,13,open
12,6,size
2,1,prioriti
1,1,guess
3,3,script
1,1,interact
2,2,system
2,2,construct
1,1,checker
45,28,master
1,1,scheme
19,12,store
1,1,listen
5,5,shell
4,4,option
1,1,namespac
3,3,tool
2,2,copi
1,1,compressor
1,1,pars
1,1,shortl
4,3,serv
4,3,target
6,4,provid
12,9,remov
1,1,project
4,4,hregionserv
16,11,balanc
1,1,consumpt
1,1,sooner
1,1,seri
15,14,function
1,1,testheaps
1,1,mine
1,1,rowlock
6,4,filterlist
1,1,testcas
6,3,expir
8,7,increment
43,27,tabl
2,2,host
1,1,null
4,3,seek
1,1,probabl
1,1,self
2,1,minizookeeperclust
4,4,build
1,1,discrep
2,1,rowcol
2,2,noth
1,1,simplifi
4,4,begin
2,2,sure
6,6,distribut
1,1,trace
1,1,normal
5,4,track
5,4,object
1,1,reach
1,1,discov
2,2,plan
3,3,phase
8,3,class
7,6,hregion
2,2,give
1,1,localclust
1,1,clear
13,9,request
1,1,face
1,1,mttr
11,7,snapshot
6,5,clean
3,2,boundari
1,1,fact
3,3,show
1,1,session
22,21,find
1,1,htableinterfac
5,5,help
2,2,involv
1,1,access
1,1,slow
3,2,locat
1,1,facil
3,2,transact
8,5,cache
19,12,state
1,1,suppos
2,2,analyz
1,1,factor
1,1,folder
1,1,local
3,2,reset
3,1,classload
10,9,report
12,8,restart
1,1,endless
7,3,mapper
1,1,logsplit
1,1,intermitt
1,1,metaservershutdownhandl
12,12,patch
2,1,partit
4,3,contain
1,1,startup
1,1,accord
9,6,memstor
1,1,stargat
17,15,result
31,24,fail
21,13,close
1,1,concern
1,1,awar
1,1,detect
1,1,correctli
1,1,stuck
2,2,jenkin
1,1,someth
1,1,nosuchmethoderror
1,1,tend
2,2,figur
15,5,mvcc
2,2,hregion.bulkloadhfil
2,2,loadbalanc
1,1,attribut
1,1,assumpt
14,8,parent
1,1,isol
2,1,bloomfilt
1,1,succeed
1,1,key
2,2,interface
1,1,toler
1,1,advertis
8,8,improve
8,4,admin
183,87,region
4,4,inconsist
2,2,context
5,4,logic
12,4,coprocessor
1,1,swallow
1,1,solv
2,2,comment
1,1,jitter
1,1,author
4,4,point
1,1,instanti
5,4,address
1,1,period
2,2,distributedlogreplay
1,1,happenin
4,4,shutdown
2,2,respect
13,12,assum
3,2,sidelin
8,4,duplic
1,1,java
2,2,evalu
1,1,coupl
1,1,readpoint
2,2,empti
1,1,rs_zk_region_split
1,1,trigger
5,2,thrift
1,1,endkey
2,1,argument
9,7,bulk
1,1,understand
2,2,child
1,1,catch
1,1,spin
26,23,case
21,10,replic
1,1,multi
1,1,packag
1,1,align
2,2,batch
1,1,invok
1,1,kick
11,11,error
1,1,thrash
2,2,decreas
1,1,checkandmut
2,2,observ
6,6,loop
1,1,spawn
5,2,cell
1,1,importtsv
6,2,metric
4,2,destin
31,22,cluster
2,1,archiv
1,1,motiv
2,1,conf
1,1,crash
2,1,splitlogwork
3,3,mutat
1,1,minim
1,1,perform
1,1,mutaterowswithlock
1,1,classpath
4,3,hadoop
1,1,trip
1,1,preserv
4,3,instanc
46,27,split
1,1,zkutil
1,1,conflict
7,7,complet
1,1,nightli
1,1,finish
1,1,optim
2,2,hang
2,1,effect
1,1,moment
1,1,rais
12,8,user
11,10,chang
9,7,task
5,5,scenario
4,4,choos
1,1,opening/clos
8,4,entri
1,1,part-
5,5,exampl
4,4,command
1,1,catalogjanitor
1,1,filesystem
2,2,model
3,2,checkandput
17,9,load
2,1,paus
2,2,obtain
6,3,rest
4,4,kill
1,1,speed
5,4,storefil
4,2,tableinputformat
21,16,regionserv
1,1,accesscontrolservic
1,1,discuss
2,1,servermanag
1,1,startkey
9,8,add
2,1,codec
2,2,input
3,2,match
2,1,applic
1,1,assig
1,1,format
12,7,read
32,27,test
2,1,cleanerchor
1,1,zkcli
4,4,know
2,1,testreplication.queuefailov
10,10,loss
1,1,specif
5,4,elaps
41,25,server
3,2,collect
1,1,princip
1,1,mslab
5,4,output
2,1,page
1,1,deseri
1,1,deadserv
1,1,revers
3,3,assignmentmanag
8,5,flush
1,1,manifest
1,1,librari
1,1,servershutdownhandl
1,1,keytab
1,1,clash
2,2,confirm
2,2,leak
4,3,avoid
1,1,fsutil
1,1,leas
2,1,estim
5,3,select
6,6,condit
1,1,auth
1,1,htablepool
7,5,refer
2,2,machin
2,2,investig
2,1,power
3,3,step
8,6,peer
3,2,socket
2,1,constraint
2,2,memori
1,1,scenari
2,2,manag
2,2,comment-
1,1,algo
5,4,constructor
3,2,discard
4,4,mean
1,1,backup
2,1,disabl
18,8,block
1,1,short-circuit
2,2,encount
4,4,encod
2,2,seqid
2,2,coverag
2,1,splitlogmanag
2,1,wrap
12,4,merg
2,2,wal
5,5,transfer
7,7,support
1,1,question
2,2,submit
14,10,custom
27,16,start
6,5,includ
2,2,suit
1,1,forward
1,1,cowork
1,1,analysi
1,1,onlineregion
1,1,unwrap
8,8,continu
3,2,link
1,1,atom
1,1,buggi
2,2,info
4,4,consist
2,2,possibl
4,4,default
1,1,regionserversnapshotmanag
5,3,record
26,17,meta
19,16,problem
7,7,expect
22,8,scanner
26,21,creat
2,2,cover
9,8,exist
1,1,numregion
31,24,file
33,23,check
2,2,fill
4,4,incorrect
1,1,index
1,1,detail
1,1,cleanup
2,2,lookup
3,3,re-start
3,2,servernam
34,21,node
1,1,stat
1,1,notif
8,7,intend
3,2,sequenc
2,2,stay
1,1,and/or
1,1,queri
9,9,notic
1,1,pool
3,3,splittransact
5,5,reduc
2,1,outdat
3,3,algorithm
9,7,directori
1,1,collis
1,1,descript
2,2,mast
7,6,ignor
25,18,time
3,3,stick
