TF,DF,Word
6,4,brows
12,11,fix
3,3,getdelegationtoken
33,24,fsnamesystem
2,2,better
5,4,window
4,3,pend
28,25,requir
13,7,persist
19,17,mail
18,15,count
68,51,return
55,47,handl
2,2,dfsoutputstream.clos
7,7,initi
65,51,number
20,18,break
4,4,framework
2,2,promis
2,2,browsedirectory.jsp
14,11,interrupt
2,2,precommit
13,13,discuss
2,2,dfs.data.dir
3,3,term
3,3,document
72,47,name
4,2,hardlink
3,3,map/reduc
139,83,edit
10,8,drop
3,2,revert
13,12,authent
75,37,token
31,22,mode
41,27,timeout
4,4,debug
4,4,namenod
11,9,side
6,5,truncat
24,24,mean
2,2,compil
28,22,failov
2,2,outputstream
2,2,weight
3,2,cross
11,9,replac
11,9,chunk
4,4,getlist
2,2,fseditlog
37,34,continu
2,2,wrap
4,4,replay
2,2,itsel
82,55,connect
2,2,neededrepl
3,3,todd
62,53,happen
8,8,patch
6,6,event
2,2,variabl
25,25,network
32,27,space
50,42,miss
3,3,reboot
3,2,chooserandom
8,6,content
5,3,rewrit
4,3,health
2,2,adapt
14,11,reader
3,3,hardwar
3,2,fuse_df
4,4,correct
4,4,page=com.atlassian.jira.plugin.system.issuetabpanel
4,3,xceiver
6,6,umbrella
9,7,proxi
7,3,choosetarget
4,4,manipul
15,15,situat
2,2,op=open
6,4,bkjm
2,2,standard
2,2,bookkeeperjournalmanag
20,17,base
23,19,put
22,16,byte
3,3,basi
2,2,runtime.getruntim
2,2,map-reduc
100,58,thread
3,3,launch
4,4,focusedcommentid=
24,19,synchron
5,3,fsync
10,9,refus
22,13,rack
94,50,recov
10,10,thing
27,18,length
11,6,circuit
7,7,regress
16,10,heartbeat
5,3,view
2,2,origin
7,6,rang
6,5,notifi
2,2,kernel
3,3,wast
5,5,one
3,3,addtoreplicasmap
4,3,submit
18,13,kerbero
3,2,owner
3,3,array
5,2,firewal
21,13,open
2,2,primari
33,23,size
8,4,prioriti
2,2,capac
4,3,invalid
7,7,associ
4,3,interact
5,3,mkdir
43,31,system
32,21,messag
7,7,stack
77,41,checkpoint
4,4,attach
2,2,storm
3,2,termin
10,8,branch-
8,8,scheme
5,5,final
25,18,store
25,19,option
23,17,namespac
12,10,tool
35,25,copi
5,4,stress
11,10,specifi
4,2,direct
3,2,byterangeinputstream
2,2,pars
4,2,mlock
2,2,nfsv
9,6,dfsoutputstream
3,3,holder
4,3,dfsclient.clos
2,2,grep
16,12,target
5,2,deletesnapshot
33,26,provid
57,43,remov
8,7,tree
3,3,zero
28,22,structur
4,4,outag
3,3,stall
2,2,posix
36,16,balanc
25,23,minut
4,4,rate
3,2,recheck
3,2,browser
2,2,fork
27,25,hadoop-
9,9,comput
3,3,mind
14,7,defect
243,176,fail
12,11,expir
66,50,close
9,8,null
11,5,seek
2,2,unexpect
13,9,distributedfilesystem
2,2,checkmod
3,2,atim
9,9,note
10,10,build
2,2,combin
2,2,noth
5,4,channel
2,2,sendheartbeat
3,3,simplifi
4,4,begin
2,2,excess
3,3,toler
8,6,distribut
18,14,trace
3,3,deploy
20,14,buffer
26,15,object
6,3,compress
25,9,quota
2,2,packetrespond
4,4,wire
6,5,plan
4,4,dfs.name.dir
4,4,phase
6,4,completefil
6,5,choos
18,16,class
5,4,filecontext
19,12,renam
2,2,quorum
2,2,domin
2,2,safemodemonitor
63,45,request
2,2,drive
4,4,reportdiff
7,5,deni
23,13,snapshot
2,2,runtim
10,7,clean
3,2,wildcard
3,2,rpc-address
5,5,fact
3,2,gain
3,2,transferfsimag
11,9,random
2,2,speedup
4,2,jetti
14,13,concurr
20,13,permiss
5,5,threshold
3,2,editlogfileoutputstream.clos
4,3,bail
7,7,involv
46,34,access
5,5,slow
30,22,locat
2,2,facil
15,11,transact
76,43,cache
7,7,activ
3,3,forev
9,8,latenc
6,6,suppos
6,3,analyz
21,14,factor
3,3,local
2,2,jobtrack
4,4,reset
2,2,system.exit
3,2,concaten
14,13,stop
3,2,imperson
2,2,read/written
4,3,genstamp
4,3,safe-mod
2,2,tcp
121,71,report
3,3,reconstruct
54,42,restart
4,4,layout
6,4,internalreleaseleas
13,9,editlog
2,2,brain
3,3,op_invalid
8,5,bandwidth
8,6,topolog
3,2,reload
2,2,calcul
5,4,integr
5,3,partit
50,39,contain
3,2,movement
4,3,testfileappend
4,4,summari
6,4,respond
3,3,conform
4,4,set
2,2,dump
4,2,getfilechecksum
3,2,dataxceiverserv
42,31,startup
2,2,assumpt
55,50,result
26,18,respons
56,43,corrupt
3,2,reserv
3,2,dfs.https.port
2,2,mistak
3,3,infinit
16,14,statu
89,83,detect
6,5,extend
13,12,someth
9,7,namesystem
47,43,state
5,4,reus
6,6,benchmark
7,6,progress
3,3,experi
2,2,altern
2,2,accord
5,5,parent
3,2,fsshell
3,3,popul
3,3,disallow
4,4,cycl
13,11,succeed
2,2,key
26,9,interface
2,2,disconnect
59,46,improve
3,3,closur
3,3,protect
2,2,clust
2,2,informatio
3,3,datastorag
19,17,region
4,3,datatransf
2,2,inconsist
4,3,grain
2,2,cod
4,3,context
7,6,logic
6,3,login
2,2,seri
2,2,nullpoint
52,40,load
5,3,processioerror
2,2,unencrypt
2,2,instanti
6,5,schedul
2,2,performanc
2,2,hudson
4,4,arriv
3,2,loader
12,9,header
17,15,rpc
2,2,fashion
23,18,shutdown
3,3,linux
11,11,respect
5,3,op_add
23,22,assum
2,2,admin
5,5,duplic
4,2,filechannel
10,9,java
2,2,recur
2,2,reentrantreadwritelock
7,5,stamp
6,3,decomiss
5,4,devic
20,17,mark
13,10,compon
2,2,accumul
5,5,json
15,11,trigger
4,4,datanod
5,5,treat
2,2,delegationtoken
4,4,addit
6,5,abstract
33,18,hftp
3,3,comment|http
7,7,thousand
6,4,resolut
9,7,convert
3,2,argument
4,3,assert
3,2,coordin
44,42,understand
4,3,child
13,12,catch
98,77,case
5,3,outofmemory
152,105,exception
3,2,ident
24,13,packag
52,37,servic
2,2,properti
4,4,jstack
11,10,batch
4,4,durat
2,2,aim
5,3,outofmemori
3,3,invok
14,11,deem
63,52,error
3,2,socketcach
10,10,decreas
2,2,robin
20,17,loop
2,2,spawn
4,4,propag
3,3,layer
3,3,advantag
10,6,metric
9,5,tabl
5,4,hflush
2,2,nns/dns/client
5,5,destin
105,89,cluster
3,3,archiv
4,4,conf
18,14,crash
7,6,disabl
4,3,develop
13,10,author
93,75,perform
6,6,impact
3,3,belong
36,26,hadoop
4,2,munlock
13,8,split
7,5,probabl
20,15,complet
5,5,week
2,2,finish
18,10,hostnam
32,22,optim
2,2,confidenti
21,17,hang
5,4,effect
2,2,hand
6,5,capabl
3,3,moment
10,8,rais
47,36,user
3,3,ownership
3,2,footprint
2,2,robust
3,3,decoupl
69,57,implement
6,4,audit
2,2,travers
12,10,task
17,12,center
24,24,scenario
5,4,nameservic
6,4,insecur
2,2,thu
3,2,inherit
2,2,testfileconcurrentread
13,11,exampl
33,25,command
40,24,filesystem
10,7,traffic
4,4,model
6,5,spend
3,3,comment
2,2,violat
25,18,protocol
6,5,rest
7,5,select
8,7,kill
4,2,webui
3,3,rolleditlog
4,2,openfilectx
12,9,speed
5,5,expos
9,5,dataxceiv
2,2,regionserv
3,3,complain
3,2,script
38,35,add
3,3,bloc
5,2,fstime
15,8,input
7,6,grow
16,15,save
12,11,match
17,15,applic
18,14,format
154,102,read
2,2,rejoin
4,4,datastream
8,8,period
4,4,workload
4,4,mapreduc
5,3,hsync
13,13,know
3,3,background
3,3,insert
15,3,world
2,2,replicas/rack
6,3,saniti
20,16,measur
12,9,daemon
2,2,resid
7,6,like
5,3,success
3,2,atmostonc
8,8,elaps
31,25,server
12,10,collect
2,2,benefit
6,5,api
3,2,fuse-df
4,4,bunch
7,7,output
2,2,realiti
28,18,manag
2,2,underli
9,9,encount
6,6,exceed
2,2,acknowledg
6,5,interv
51,37,pipelin
4,3,percentag
2,2,checkdiskerror
2,2,image/edit
5,3,refresh
16,11,dfsinputstream
24,17,transport
3,2,transmiss
2,2,freez
5,5,scale
2,2,keytab
3,2,plenti
85,71,lead
26,20,leak
20,17,avoid
2,2,normal
7,7,achiev
4,4,subclass
55,28,leas
24,15,exit
5,4,inject
21,19,condit
3,3,reproduc
3,2,localhost
30,23,refer
10,7,machin
3,3,core
3,3,investig
7,3,throttl
7,5,power
4,2,filejournalmanag
12,8,journal
4,3,migrat
9,4,symlink
3,2,fsinputcheck
18,11,host
11,7,httpf
2,2,prerequisit
4,2,offset
6,5,peer
5,4,post
17,15,stay
73,51,throw
3,2,simpler
45,23,socket
6,4,cacheadmin
99,67,memori
12,10,page
3,3,stand
5,4,constructor
17,12,commit
7,6,backup
2,2,produc
782,312,block
2,2,own
2,2,effici
2,2,miniclust
4,4,encod
2,2,dataset
3,2,inplac
2,2,dataxceiveserv
3,2,snapshotmanag
4,4,.
2,2,durabl
11,9,merg
6,6,logsync
7,4,webfilesystem
2,2,area
5,5,garbag
43,25,transfer
93,68,support
2,2,question
7,6,overwrit
37,23,custom
8,6,avail
81,65,start
2,2,reli
4,3,starv
23,18,includ
12,10,submiss
3,2,fsdatainputstream
4,4,:
2,2,individu
88,74,function
3,3,properli
2,2,stringbuild
8,7,form
4,4,forc
5,2,bundl
2,2,branc
6,6,idea
13,9,skip
21,15,translat
2,2,trun
12,7,placement
2,2,inlin
4,4,bug
6,5,info
3,3,pull
2,2,outcal
2,2,consist
6,6,possibl
34,25,default
2,2,wish
8,6,caller
10,9,record
29,25,limit
4,3,close_wait
45,41,problem
19,14,deadlock
4,4,display
12,11,expect
13,12,featur
2,2,play
122,84,creat
2,2,cover
6,5,dfsadmin
10,7,flush
2,2,repres
147,77,replica
31,27,exist
382,218,file
4,2,mtime
4,3,pread
75,57,check
6,4,fill
5,5,incorrect
3,2,getfacl
3,2,uri
14,12,detail
5,4,refactor
6,5,field
11,9,valid
7,7,lookup
2,2,futur
9,7,branch
66,59,test
2,2,meantim
6,3,trash
54,29,imag
2,2,architectur
1057,468,node
2,2,stat
3,3,claus
13,9,star
7,7,determin
9,8,sequenc
21,15,fsck
6,4,leaserenew
3,3,datatransferprotocol
2,2,and/or
16,14,track
14,10,pool
9,7,feder
28,25,reduc
10,7,savenamespac
3,3,algorithm
123,70,directori
85,43,fsimag
3,3,responseprocessor
5,4,mask
12,9,flag
2,2,rule
5,2,filestatu
3,3,hive
7,6,portion
23,19,ignor
140,113,time
20,13,decommiss
3,3,degrad
