TF,DF,Word
3,3,coordin
1,1,understand
3,3,replic
63,45,exception
1,1,packag
2,2,mount
2,1,properti
4,4,batch
3,3,defin
2,2,calcul
23,21,error
1,1,decreas
4,4,loop
2,2,propag
1,1,memtabl
1,1,leveledmanifest
2,2,tabl
27,22,cluster
2,1,precompactedrow
4,3,mutat
1,1,incomingtcpconnect
3,3,perform
1,1,suggest
2,2,hadoop
1,1,member
10,9,read
1,1,split
1,1,document
1,1,rpc_timeout
4,3,complet
1,1,week
1,1,driver
1,1,effect
1,1,user
2,2,stack
2,1,drain
1,1,scenario
3,3,entri
3,3,exampl
4,3,command
1,1,wherebi
1,1,choos
1,1,model
1,1,explan
2,1,comment
2,2,protocol
3,2,boot
1,1,kill
1,1,refactor
2,1,columnfamilyrecordread
1,1,expos
8,4,hint
3,2,mmap
2,1,ecmultiregionsnitch
5,5,add
14,10,valid
6,6,board
4,2,input
1,1,match
2,1,applic
4,2,loss
1,1,preserv
1,1,datacentersyncwriteresponsehandl
2,2,know
1,1,background
1,1,redesign
3,2,datacent
12,10,insert
1,1,cfmetadata
1,1,header
2,1,outag
4,4,elaps
13,11,server
3,2,cqlsh
2,1,page
1,1,backlog
4,3,tombston
1,1,encount
1,1,exceed
2,2,right
2,2,captur
1,1,interv
2,1,flush
1,1,manifest
1,1,transport
7,6,assertionerror
1,1,slice
9,7,lead
1,1,leak
1,1,avoid
1,1,definit
2,2,outofmemori
6,5,exit
4,3,condit
1,1,commitlogseg
3,3,reproduc
1,1,localhost
2,2,refer
2,2,machin
1,1,investig
4,2,agreement
3,3,step
1,1,promot
1,1,peer
1,1,post
10,8,throw
2,2,socket
1,1,commun
1,1,choke
1,1,manag
5,3,degre
9,4,commit
3,2,disabl
5,4,block
19,11,repair
1,1,meteredflush
2,1,ensur
1,1,claus
3,1,durabl
1,1,jdbc
1,1,transfer
4,4,support
1,1,question
1,1,fast
4,4,custom
1,1,avail
31,23,start
1,1,trigger
5,4,includ
1,1,forward
5,3,:
2,2,function
1,1,forc
1,1,idea
2,1,skip
2,2,count
1,1,pull
8,3,consist
11,6,default
3,3,limit
1,1,rpc_address
14,13,problem
2,2,deadlock
1,1,bytebuff
1,1,expect
21,17,creat
1,1,leveledcompact
1,1,chanc
2,1,replica
11,10,exist
16,10,file
5,5,check
1,1,incorrect
2,1,dynamiccompositetyp
2,2,detail
1,1,invalid
1,1,field
3,1,cleanup
1,1,futur
1,1,branch
19,17,test
2,1,deseri
1,1,stat
2,2,repeat
8,6,scrub
1,1,sequenc
2,1,snitch
1,1,pool
3,1,ghost
10,8,assert
1,1,filestreamtask
4,3,directori
1,1,descript
1,1,ignor
10,8,time
1,1,decommiss
