TF,DF,Word
1,1,verifi
10,6,config
8,7,updat
1,1,tablenam
1,1,clone
1,1,reflect
1,1,threadpoolserv
1,1,retain
1,1,tier
3,2,mutat
31,20,data
11,10,parallel
4,2,hregioninterfac
7,5,alloc
6,5,attempt
1,1,bind
1,1,secur
1,1,combin
2,1,exclud
35,29,issu
10,8,perform
2,1,switch
3,3,environ
13,11,allow
1,1,first
3,3,order
2,1,talk
11,11,jira
5,3,help
8,7,move
1,1,timeou
17,11,hlog
1,1,suffer
1,1,dynam
1,1,bunch
2,2,delay
3,2,group
1,1,thank
2,2,polici
5,3,fix
1,1,better
2,2,complex
1,1,w.r.t
2,2,memstorescann
1,1,hregion.internalobtainrowlock
9,7,return
14,10,handl
3,2,timestamp
1,1,initi
1,1,mention
3,2,promis
1,1,half
2,2,interrupt
11,11,discuss
7,6,workload
3,2,alex
4,2,name
1,1,anyth
9,5,edit
2,1,revers
4,4,hmaster
9,8,timeout
3,3,debug
7,7,side
2,1,splitlog
3,3,mean
1,1,subset
2,1,reset
2,2,replac
1,1,splitlogmanag
9,9,continu
13,8,meta
1,1,backport
2,2,expect
1,1,meta/root
5,5,happen
4,3,event
2,2,network
1,1,ycsb
5,4,open
1,1,reboot
9,9,profil
1,1,rpcclient
1,1,correct
2,2,qualifi
2,1,proxi
3,2,migrat
1,1,manipul
5,5,situat
1,1,someon
2,1,standalon
5,5,reason
12,10,base
1,1,believ
6,4,put
7,5,byte
25,14,thread
1,1,launch
7,5,synchron
2,2,region_mov
1,1,poolmap
21,11,recov
7,7,thing
3,3,hconnect
2,1,enforc
5,5,place
3,2,prefetch
3,3,regress
1,1,heartbeat
1,1,confus
11,9,assign
1,1,timeoutmonitor
44,36,oper
7,4,rang
1,1,notifi
7,4,hook
1,1,messag
9,5,array
3,3,miss
17,13,size
2,1,prioriti
1,1,guess
2,2,script
10,4,bloom
3,2,system
4,3,htabl
7,5,reseek
2,1,compactselect
9,8,master
3,3,deploy
4,3,underli
1,1,scheme
3,3,final
12,9,store
1,1,listen
2,2,shell
8,7,option
21,14,copi
1,1,valuefilt
1,1,review
1,1,domin
4,4,serv
3,3,kind
5,5,target
6,5,provid
14,11,remov
3,2,structur
2,2,exampl
3,3,project
1,1,filelink
3,2,hregionserv
5,4,balanc
3,3,consumpt
1,1,provis
4,3,mini
3,3,fashion
4,4,argument
2,2,rowlock
2,1,filterlist
2,1,packag
6,3,increment
28,19,tabl
15,9,seek
1,1,engin
1,1,min
9,7,storescann
5,2,cell
1,1,distributedfilesystem
1,1,mix
1,1,contact
2,2,build
1,1,destroy
1,1,hfilereaderv
1,1,noth
1,1,channel
1,1,simplifi
1,1,pipelin
7,7,distribut
2,2,trace
7,6,index
7,5,buffer
7,6,object
2,2,reach
2,2,resubmiss
1,1,crash
2,2,plan
1,1,phase
6,5,class
2,1,aggregationcli
4,3,hregion
1,1,renam
2,2,gather
11,8,request
5,2,checkandput
1,1,declar
1,1,snapshot
2,2,clean
1,1,boundari
2,2,fact
3,1,threadpoolexecutor
7,7,show
2,1,random
1,1,speedup
2,2,session
1,1,read/writ
4,2,threshold
25,23,find
1,1,involv
12,12,current
4,4,slow
1,1,ratio
5,3,delet
1,1,explain
22,12,cache
5,5,solut
4,3,state
2,2,fuzzyrowfilt
3,3,latenc
1,1,factor
3,3,info
2,2,hit
1,1,point-of-no-return
2,2,beat
2,2,progress
10,9,increas
2,2,requir
3,3,reveal
1,1,regionobserv
8,8,patch
3,3,stuff
2,2,integr
1,1,partit
3,3,contain
1,1,encodin
2,2,respond
1,1,set
2,1,dump
2,2,startup
1,1,regionload
12,8,memstor
1,1,stargat
15,13,result
7,6,fail
2,2,close
1,1,wonder
1,1,awar
2,2,detect
3,2,pattern
2,2,someth
1,1,figur
4,3,reus
1,1,mvcc
2,1,import
1,1,experi
1,1,approach
2,1,attribut
3,2,parent
1,1,isol
3,3,popul
4,2,key
8,2,interface
41,38,improve
2,2,admin
86,53,region
10,6,instanc
3,3,context
3,3,logic
17,11,coprocessor
5,3,evict
17,15,load
2,1,loadincrementalhfil
1,1,jitter
3,3,point
2,2,instanti
3,1,schedul
1,1,address
2,1,period
2,1,distributedlogreplay
1,1,solv
2,2,shutdown
16,15,assum
4,3,duplic
3,3,java
1,1,evalu
2,2,coupl
4,2,readpoint
1,1,trigger
1,1,treat
2,1,interest
1,1,basic
6,3,thrift
1,1,multi-thread
2,2,rowkey
2,2,thousand
3,1,worker
1,1,mine
5,5,bulk
2,2,catch
8,8,case
5,5,outofmemory
2,2,exception
21,12,batch
3,3,error
1,1,thrash
2,2,decreas
2,2,invoc
1,1,spawn
4,3,advantag
1,1,importtsv
1,1,metric
33,28,cluster
1,1,motiv
3,1,conf
2,2,incom
1,1,attach
1,1,sever
1,1,splitlogwork
2,2,disabl
2,2,develop
1,1,author
1,1,receiv
1,1,mutaterowswithlock
1,1,hadoop
1,1,trip
2,1,callqueu
1,1,report
1,1,inconsist
1,1,decod
22,13,split
4,3,keyvalu
1,1,document
3,2,explicitcolumntrack
1,1,complet
1,1,finish
1,1,hostnam
8,8,optim
1,1,hang
5,5,effect
1,1,hand
3,3,moment
1,1,rais
10,8,user
2,2,postpon
23,18,implement
1,1,tune
10,4,task
1,1,center
4,4,scenario
2,2,choos
2,1,opening/clos
1,1,entri
2,2,deal
2,2,sync-
5,4,command
6,4,filesystem
1,1,everyth
6,6,spend
1,1,comment
2,2,construct
2,1,protocol
6,4,paus
3,2,execut
1,1,copyt
2,2,obtain
2,2,rest
1,1,kill
6,5,speed
2,1,compactionrequest
6,4,storefil
1,1,shoud
1,1,field
3,1,preput
1,1,short-circuit
15,11,regionserv
1,1,param
8,7,add
1,1,cleanup
1,1,pile
1,1,collis
2,2,match
6,5,applic
1,1,assig
3,3,format
18,14,read
1,1,writabl
1,1,clientscann
1,1,traffic
4,4,know
1,1,gmail.com
3,3,insert
3,2,associ
1,1,truncat
1,1,measur
1,1,like
2,2,elaps
53,33,server
1,1,collect
1,1,mslab
3,3,output
7,7,manag
15,14,function
1,1,miniclust
4,2,drop
1,1,assignmentmanag
2,2,excerpt
9,6,begin
2,2,intern
2,1,sampl
10,6,flush
1,1,manifest
2,1,servershutdownhandl
1,1,leak
16,12,avoid
1,1,fsutil
1,1,subclass
3,2,track
2,2,estim
1,1,exit
4,3,unit
2,2,condit
2,2,htablepool
3,3,machin
4,4,investig
1,1,truth
2,2,power
4,3,compress
4,2,host
2,1,peer
1,1,post
1,1,stay
2,2,comparison
6,4,socket
1,1,commun
2,1,acl
1,1,algo
1,1,commit
18,13,hfile
1,1,backup
1,1,produc
50,26,block
2,1,repair
1,1,own
2,2,encount
2,2,waledit
6,5,encod
2,2,bound
3,2,strip
1,1,ensur
3,3,merg
1,1,prepar
1,1,transfer
14,12,support
1,1,question
1,1,fast
21,19,custom
10,10,start
3,2,region_mover.rb
2,2,includ
5,4,lot
1,1,suit
3,2,forward
1,1,analysi
1,1,head
2,1,deseri
2,2,unwrap
1,1,recommend
3,3,idea
4,2,link
11,6,count
1,1,pull
2,2,possibl
9,7,default
1,1,bucket
2,2,record
1,1,replay
6,6,limit
3,2,writetow
8,8,problem
20,9,connect
1,1,featur
14,11,scanner
42,31,creat
3,2,trie
2,2,cover
2,2,exist
33,17,file
1,1,face
12,9,check
1,1,rowcol
3,1,codec
2,1,htable.get
4,3,refactor
1,1,presplit
1,1,flood
1,1,valid
3,3,lookup
5,5,branch
1,1,regionplan
23,19,test
2,2,imag
37,27,node
6,5,intend
2,2,phoenix
1,1,flusher
1,1,per-kv
2,2,intent
10,6,pool
13,13,reduc
5,5,algorithm
4,3,directori
1,1,space
2,2,descript
46,38,time
2,2,degrad
