TF,DF,Word
1,1,branch-
1,1,dfsclient.clos
1,1,final
2,2,store
1,1,option
1,1,tool
4,3,copi
2,2,specifi
4,2,dfsoutputstream
1,1,holder
1,1,genstamp
1,1,grep
4,3,target
7,6,remov
1,1,stall
2,1,balanc
3,3,minut
1,1,comput
2,1,argument
4,2,packag
1,1,expir
1,1,tabl
7,6,null
6,2,seek
1,1,build
15,11,pipelin
2,2,trace
1,1,normal
1,1,object
1,1,crash
1,1,dfs.name.dir
2,1,completefil
4,4,class
1,1,filecontext
8,7,give
1,1,filesystem
5,4,request
1,1,deni
1,1,respect
2,1,random
7,3,permiss
1,1,editlogfileoutputstream.clos
3,2,bail
1,1,redirect
1,1,access
1,1,slow
7,5,locat
1,1,explain
9,6,cache
2,2,latenc
1,1,suppos
1,1,reset
1,1,concaten
6,6,stop
1,1,repl
10,9,report
1,1,requir
1,1,brain
2,2,sendheartbeat
2,1,integr
3,3,contain
1,1,testfileappend
4,2,view
3,2,respond
1,1,set
2,1,getfilechecksum
1,1,dataxceiverserv
5,4,startup
16,16,result
13,10,respons
14,10,corrupt
15,10,close
1,1,mistak
1,1,infinit
7,5,statu
13,12,detect
2,2,someth
7,7,state
1,1,bunch
1,1,assumpt
1,1,popul
1,1,disallow
5,5,succeed
1,1,key
1,1,toler
1,1,addit
3,3,region
2,1,datatransf
2,2,logic
2,2,nullpoint
1,1,comment
4,2,processioerror
1,1,trunk
2,1,loader
1,1,header
1,1,rpc
5,3,shutdown
5,3,dfsinputstream
4,4,assum
3,3,duplic
2,1,filejournalmanag
1,1,java
3,1,decomiss
4,4,mark
1,1,json
2,2,trigger
1,1,treat
1,1,delegationtoken
1,1,improve
6,3,hftp
8,6,imag
2,1,resolut
4,3,defect
1,1,assert
1,1,coordin
11,11,understand
5,5,catch
19,15,case
2,1,replic
81,51,exception
5,3,servic
2,1,outofmemori
1,1,replicationmonitor
3,3,deem
22,18,error
7,6,exist
5,5,loop
1,1,propag
1,1,destin
19,15,cluster
1,1,incom
3,2,disabl
2,1,nullpointerexception
4,4,perform
4,4,hadoop
1,1,split
2,1,complet
1,1,hostnam
2,2,hang
1,1,hand
1,1,capabl
5,4,rais
9,7,user
1,1,ownership
6,6,implement
1,1,audit
3,3,task
5,4,center
6,6,scenario
2,2,exampl
1,1,command
1,1,choos
76,53,fail
1,1,spend
6,2,load
4,2,protocol
1,1,tcp
3,2,kill
2,2,rolleditlog
1,1,speed
2,2,begin
1,1,expos
2,1,dataxceiv
3,3,add
5,3,input
4,4,match
2,2,applic
1,1,format
18,14,read
1,1,rejoin
1,1,know
1,1,background
1,1,daemon
2,1,like
3,1,success
1,1,elaps
4,3,server
1,1,collect
4,3,manag
3,3,encount
1,1,interv
1,1,play
3,2,flush
1,1,transport
1,1,keytab
1,1,feder
10,9,lead
4,4,leak
9,5,leas
6,4,exit
3,2,inject
4,4,condit
2,1,refer
1,1,machin
1,1,power
1,1,insecur
4,2,symlink
1,1,offset
2,2,meantim
2,2,fsck
36,23,throw
8,5,socket
3,1,cacheadmin
1,1,produc
115,45,block
1,1,inplac
1,1,garbag
14,6,transfer
2,2,support
2,1,submit
3,1,custom
10,8,start
5,4,includ
3,2,submiss
1,1,:
10,10,function
3,3,properli
1,1,unexpect
2,2,translat
2,1,renam
2,1,info
1,1,pull
1,1,possibl
4,3,default
1,1,caller
1,1,record
3,2,limit
2,1,close_wait
8,7,problem
1,1,deadlock
5,5,expect
10,8,creat
1,1,dfsadmin
13,10,replica
3,3,decreas
37,20,file
1,1,journal
1,1,pread
15,11,check
1,1,distcp
2,2,incorrect
3,3,detail
1,1,field
4,3,valid
1,1,branch
15,13,test
179,82,node
1,1,star
5,4,sequenc
3,3,stay
1,1,datatransferprotocol
2,1,pool
1,1,savenamespac
6,5,directori
18,9,fsimag
2,2,responseprocessor
4,3,mask
1,1,involv
11,8,ignor
19,18,time
1,1,decommiss
1,1,degrad
